url_path,views_total,views_unique
/DataJourneyHQ/MCP,2,2
/DataJourneyHQ/MCP/actions,1,1
/DataJourneyHQ/MCP/labels,1,1
/DataJourneyHQ/MCP/milestones,1,1
/DataJourneyHQ/MCP/pulls,1,1
