url_path,views_total,views_unique
/DataJourneyHQ/MCP,1,1
/DataJourneyHQ/MCP/actions/runs/22687280505,1,1
/DataJourneyHQ/MCP/actions/runs/25833052600,1,1
/DataJourneyHQ/MCP/actions/runs/25833052600/job/75902057083,1,1
/DataJourneyHQ/MCP/stargazers,1,1
