url_path,views_total,views_unique
/DataJourneyHQ/MCP,2,1
/DataJourneyHQ/MCP/pull/5/checks,1,1
/DataJourneyHQ/MCP/pull/5/commits,1,1
/DataJourneyHQ/MCP/pull/5/commits/0972b5c60d7f02f731d6852e87a414ece69d43b8,1,1
/DataJourneyHQ/MCP/pull/5/files,1,1
/DataJourneyHQ/MCP/pull/7/files,1,1
/DataJourneyHQ/MCP/security,1,1
/DataJourneyHQ/MCP/security/code-scanning,1,1
