url_path,views_total,views_unique
/DataJourneyHQ/MCP,1,1
/DataJourneyHQ/MCP/issues,1,1
/DataJourneyHQ/MCP/pull/7/commits,1,1
/DataJourneyHQ/MCP/pull/7/commits/334ce8da61bac367587aacf744393f62de68537c,1,1
