url_path,views_total,views_unique
/DataJourneyHQ/MCP/pulls,3,2
/DataJourneyHQ/MCP,1,1
/DataJourneyHQ/MCP/actions/runs/18391367164/workflow,1,1
/DataJourneyHQ/MCP/labels,1,1
